Codigo|Municipio|UG|Titulo|DataUltimaAuditoria|CodigoMunicipio|CodigoUG|LocalExecucao|DataInicial|AnoInicial|Prazo|NaturezaIntervencao|PrazoAditado|PrazoParalizacao
513|Araçoiaba|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das Obras/Serviços de Implantação e Pavimentação da Rodovia PE-027, Trecho: Chã de Cruz - Araçoiaba, com uma extensão aproximada de 18,00 Km.|2012-09-03T00:00:00|P183|857|Município de Araçoiaba.|2008-12-29T00:00:00|2008|180|Rodovia|1114|
544|Santa Filomena|Prefeitura Municipal de Santa Filomena|Construção da Academia das Cidades.|2012-12-14T00:00:00|P184|774|Santa Filomena - Sede|2012-05-03T00:00:00|2012|120|Praça/Parque||
551|Recife|Secretaria de Educação e Esportes|Construção da Escola Dário Gomes com quadra coberta, localizada no município de Flores/PE|2012-04-20T00:00:00|P120|989|Flores -PE|2010-04-19T00:00:00|2010|300|Escola||
553|São Bento do Una|Secretaria de Educação e Esportes|Reforma e Ampliação e Construção de Quadra na Escola Rodolfo Paiva, localizada no município de São Bento do Una/PE|2013-09-13T00:00:00|P134|989|Rua João Pessoa s/n - Centro|2010-09-10T00:00:00|2010|210|Escola|720|
576|Recife|Empresa de Urbanização do Recife|Requalificação da Comunidade do Pilar - Lote 1|2012-06-13T00:00:00|P120|496|Comunidade do Pilar|2010-03-16T00:00:00|2010|1095|Urbanização||
591|Custódia|Prefeitura Municipal de Custódia|Contratação de Empresa de engenharia para pavimentação em paralelepípedos na Av. Gerson Gonçalves de Lima(complemento) e Rua Antonio José de Moura (complemento).|2016-11-10T00:00:00|P053|220|Área Urbana||||Pavimentação||
593|Custódia|Prefeitura Municipal de Custódia|Contratação de empresa de engenharia para a construção de uma praça na Av. gérson Gonçalves de Lima no Município de Custódia.|2016-11-10T00:00:00|P053|220|Área Urbana||||Praça/Parque||
643|Ipojuca|Prefeitura Municipal de Ipojuca|Construção de Escola Municipal na Localidade de Serrambi|2015-04-01T00:00:00|P074|293|Serrambi|2011-06-01T00:00:00|2011|450|Escola|120|
649|Ipojuca|Prefeitura Municipal de Ipojuca|Construção de duas escolas públicas em Porto de Galinhas|2015-04-01T00:00:00|P074|293|Porto de Galinhas|2011-12-05T00:00:00|2011|540|Escola||
650|Ipojuca|Prefeitura Municipal de Ipojuca|Construção de um mercado público e 06 (seis) quiosques duplos em Ipojuca-sede|2015-04-01T00:00:00|P074|293|Ipojuca-sede|||540|Mercado||
718|Salgueiro|Prefeitura Municipal de Salgueiro|Recuperação do mercado público municipal|2013-12-13T00:00:00|P126|563|Sede do município|2011-04-11T00:00:00|2011|150|Mercado||
728|Afogados da Ingazeira|Prefeitura Municipal de Afogados da Ingazeira|Contratação de Empresa de Engenharia para executar o serviço de construção do novo Matadouro Publico no município de Afogados da Ingazeira|2012-05-25T00:00:00|P002|3|Ás Margens da PE-320 no sentido Afogados/Tabira, aprox 7,0km do centro de Afogados||||Matadouro||
730|Afogados da Ingazeira|Prefeitura Municipal de Afogados da Ingazeira|Contratação de Empresa de Engenharia para executar os serviços de construção do Centro de Produção Móveis do município|2012-05-25T00:00:00|P002|3|Margem esquerda da estrada de acesso ao povoado de Queimada Grande||||Mercado||
733|Afogados da Ingazeira|Prefeitura Municipal de Afogados da Ingazeira|Contratação de Empresa de Engenharia para executar as obras de Implantação do Sistema Viário de Acesso ao CEFET de Afogados da Ingazeira-PE|2012-05-25T00:00:00|P002|3|Acesso ao CEFET de Afogados da Ingazeira||||Pavimentação||
749|Toritama|Prefeitura Municipal de Toritama|Serviços de limpeza urbana no Município de Toritama|2012-08-02T00:00:00|P157|679|Toritama|||360|Serviços de Limpeza de Logradouros Públicos|1080|
763|Recife|Companhia Pernambucana de Saneamento|Implantação do Sistema de Esgotamento Sanitário do Recife - PROEST Área II|2014-12-30T00:00:00|P120|802|Município de Recife|2008-06-27T00:00:00|2008|720|Saneamento|1125|
766|Feira Nova|Secretaria de Educação e Esportes|Construção da Nova Escola de Feira Nova, localizada no município de Feira Nova/PE|2013-12-31T00:00:00|P056|989|Rua Manoel Almeida s/n|2011-03-14T00:00:00|2011|300|Escola|420|
767|Jucati|Secretaria de Educação e Esportes|Construção da Escola Henrique Justino de Melo, localizada no município de Jucati/PE|2015-09-30T00:00:00|P169|989|PE 159 s/ nº|2011-03-22T00:00:00|2011|300|Escola|740|
768|Águas Belas|Secretaria de Educação e Esportes|Reforma, Ampliação e Construção de Quadra Coberta na Escola Cel. Nicolau Siqueira, localizada no município de Águas Belas/PE|2013-12-31T00:00:00|P006|989|Rua da alegria, nº 60|2011-03-23T00:00:00|2011|210|Escola|650|
772|Tabira|Prefeitura Municipal de Tabira|Contratação de empresa de engenharia civil para execução das obras de canalização do Riacho Tabira na sede do município|2015-01-29T00:00:00|P150|653|Sede do município de Tabira|2010-08-27T00:00:00|2010|180|Canal|180|
774|Camaragibe|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração e adequação de capacidade e duplicação da rodovia BR-408/PE, entr. BR-232 (Recife) - entr. PE-005(Bicopeba), Km 63,90 - Km 86,00.|2015-03-12T00:00:00|P036|857|BR-408/PE, entr. BR-232 (Recife) - entr. PE-005(Bicopeba), Km 63,90 - Km 86,00.|2011-08-22T00:00:00|2011|1080|Rodovia||
774|Recife|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração e adequação de capacidade e duplicação da rodovia BR-408/PE, entr. BR-232 (Recife) - entr. PE-005(Bicopeba), Km 63,90 - Km 86,00.|2015-03-12T00:00:00|P120|857|BR-408/PE, entr. BR-232 (Recife) - entr. PE-005(Bicopeba), Km 63,90 - Km 86,00.|2011-08-22T00:00:00|2011|1080|Rodovia||
774|São Lourenço da Mata|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração e adequação de capacidade e duplicação da rodovia BR-408/PE, entr. BR-232 (Recife) - entr. PE-005(Bicopeba), Km 63,90 - Km 86,00.|2015-03-12T00:00:00|P141|857|BR-408/PE, entr. BR-232 (Recife) - entr. PE-005(Bicopeba), Km 63,90 - Km 86,00.|2011-08-22T00:00:00|2011|1080|Rodovia||
775|Caetés|Departamento de Estradas de Rodagem do Estado de Pernambuco|Implantação, pavimentação e restauração da rodovia PE-193, trecho: Entr.PE-180 (São Bento do Una)/Maniçoba/Capoeira/Entr.BR-424 (Caetés)|2014-10-21T00:00:00|P033|857|PE-193, trecho:Entr. PE-180 (São Bento do Una) / Maniçoba / Capoeiras / Entr. BR-424 (Caetés)|2010-06-01T00:00:00|2010|730|Rodovia|860|
775|Capoeiras|Departamento de Estradas de Rodagem do Estado de Pernambuco|Implantação, pavimentação e restauração da rodovia PE-193, trecho: Entr.PE-180 (São Bento do Una)/Maniçoba/Capoeira/Entr.BR-424 (Caetés)|2014-10-21T00:00:00|P040|857|PE-193, trecho:Entr. PE-180 (São Bento do Una) / Maniçoba / Capoeiras / Entr. BR-424 (Caetés)|2010-06-01T00:00:00|2010|730|Rodovia|860|
775|São Bento do Una|Departamento de Estradas de Rodagem do Estado de Pernambuco|Implantação, pavimentação e restauração da rodovia PE-193, trecho: Entr.PE-180 (São Bento do Una)/Maniçoba/Capoeira/Entr.BR-424 (Caetés)|2014-10-21T00:00:00|P134|857|PE-193, trecho:Entr. PE-180 (São Bento do Una) / Maniçoba / Capoeiras / Entr. BR-424 (Caetés)|2010-06-01T00:00:00|2010|730|Rodovia|860|
776|Afogados da Ingazeira|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-320, trecho: Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2014-10-23T00:00:00|P002|857|Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2010-05-06T00:00:00|2010|360|Pavimentação|638|
776|Calumbi|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-320, trecho: Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2014-10-23T00:00:00|P035|857|Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2010-05-06T00:00:00|2010|360|Pavimentação|638|
776|Carnaíba|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-320, trecho: Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2014-10-23T00:00:00|P041|857|Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2010-05-06T00:00:00|2010|360|Pavimentação|638|
776|Flores|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-320, trecho: Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2014-10-23T00:00:00|P058|857|Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2010-05-06T00:00:00|2010|360|Pavimentação|638|
776|São José do Egito|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-320, trecho: Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2014-10-23T00:00:00|P140|857|Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2010-05-06T00:00:00|2010|360|Pavimentação|638|
776|Serra Talhada|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-320, trecho: Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2014-10-23T00:00:00|P143|857|Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2010-05-06T00:00:00|2010|360|Pavimentação|638|
776|Tabira|Departamento de Estradas de Rodagem do Estado de Pernambuco|Restauração da rodovia PE-320, trecho: Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2014-10-23T00:00:00|P150|857|Entr.PE-275(São José do Egito)/Riacho do Meio/Tabira/Afogados da Ingazeira/Carnaiba/Flores/Calumbi/BR-232(Serra Talhada).|2010-05-06T00:00:00|2010|360|Pavimentação|638|
778|Bom Conselho|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das obras de restauração da PE-218, trecho: entr. BR-224 (Garanhuns)/Brejão/Bom Conselho/ Div. PE/AL, com extensão de 50 Km.|2012-03-28T00:00:00|P022|857|Garanhuns/Brejão/Bom Conselho/ Div. PE/AL|2010-05-26T00:00:00|2010|360|Rodovia|221|
778|Brejão|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das obras de restauração da PE-218, trecho: entr. BR-224 (Garanhuns)/Brejão/Bom Conselho/ Div. PE/AL, com extensão de 50 Km.|2012-03-28T00:00:00|P025|857|Garanhuns/Brejão/Bom Conselho/ Div. PE/AL|2010-05-26T00:00:00|2010|360|Rodovia|221|
778|Garanhuns|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das obras de restauração da PE-218, trecho: entr. BR-224 (Garanhuns)/Brejão/Bom Conselho/ Div. PE/AL, com extensão de 50 Km.|2012-03-28T00:00:00|P062|857|Garanhuns/Brejão/Bom Conselho/ Div. PE/AL|2010-05-26T00:00:00|2010|360|Rodovia|221|
778|Terezinha|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das obras de restauração da PE-218, trecho: entr. BR-224 (Garanhuns)/Brejão/Bom Conselho/ Div. PE/AL, com extensão de 50 Km.|2012-03-28T00:00:00|P154|857|Garanhuns/Brejão/Bom Conselho/ Div. PE/AL|2010-05-26T00:00:00|2010|360|Rodovia|221|
779|Arcoverde|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das Obras de Restauração da Rodovia PE-270, Trecho: Arcoverde/Buique/Tupanatinga/Itaiba, com extensão de 77,00 Km.|2012-03-27T00:00:00|P013|857|Arcoverde/Buique/Tupanatinga/Itaiba|2010-07-01T00:00:00|2010|360|Rodovia||
779|Buíque|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das Obras de Restauração da Rodovia PE-270, Trecho: Arcoverde/Buique/Tupanatinga/Itaiba, com extensão de 77,00 Km.|2012-03-27T00:00:00|P029|857|Arcoverde/Buique/Tupanatinga/Itaiba|2010-07-01T00:00:00|2010|360|Rodovia||
779|Itaíba|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das Obras de Restauração da Rodovia PE-270, Trecho: Arcoverde/Buique/Tupanatinga/Itaiba, com extensão de 77,00 Km.|2012-03-27T00:00:00|P077|857|Arcoverde/Buique/Tupanatinga/Itaiba|2010-07-01T00:00:00|2010|360|Rodovia||
779|Tupanatinga|Departamento de Estradas de Rodagem do Estado de Pernambuco|Execução das Obras de Restauração da Rodovia PE-270, Trecho: Arcoverde/Buique/Tupanatinga/Itaiba, com extensão de 77,00 Km.|2012-03-27T00:00:00|P161|857|Arcoverde/Buique/Tupanatinga/Itaiba|2010-07-01T00:00:00|2010|360|Rodovia||
787|Lagoa dos Gatos|Prefeitura Municipal de Lagoa dos Gatos|Contratação de Empresa especializada nos Serviços de Manejo de Resíduos Sólidos e Limpeza Urbana na Sede e nos Distritos|2012-01-27T00:00:00|P090|354|Sede do município distritos de: Lagoa do Souza, Igarapeassú, Entroncamento e Rosário.||||Serviços de Limpeza de Logradouros Públicos||
806|Recife|Empresa de Urbanização do Recife|Implantação da 2ª e 3ª Etapa do Sistema Viário da Via Mangue nos bairros de Boa Viagem e do Pina, RPA - 06, M.R. 6.1, município do Recife.|2016-02-24T00:00:00|P120|496|Parque dos Manguezais, Pina e Boa Viagem(Zona Urbana), Recife.|2011-04-07T00:00:00|2011|900|Via Urbana|788|324
809|Cabo de Santo Agostinho|Companhia Pernambucana de Saneamento|Implantação do SAA e SES do Loteamento Praia do Paiva|2015-05-06T00:00:00|P030|802|Cabo de Santo Agostinho - PE|2013-01-03T00:00:00|2013|540|Saneamento|660|
823|Olinda|Prefeitura Municipal de Olinda|Contratação de Empresa de Engenharia, especializada em Engenharia Sanitária, na área de Limpeza Urbana que, executará os serviços de Limpeza Urbana do Município de Olinda.|2012-07-13T00:00:00|P100|389|Área urbana do município de Olinda.|||360|Limpeza||
861|Recife|Porto do Recife S.A.|Serviços Técnicos Especializados de Engenharia para Execução de Obras de Urbanização do Cais do Porto do Recife.|2015-04-23T00:00:00|P120|809|Porto do Recife. Município Recife/PE|2010-12-20T00:00:00|2010|210|Paisagismo e Urbanização|930|
862|Recife|Porto do Recife S.A.|"Reforma e Adequação do Armazém 11 do Porto do Recife para Instalação do Centro de Artesanato de Pernambuco.
Valores envolvidos no Período de Liquidação: de Agosto a Outubro de 2012."|2012-11-21T00:00:00|P120|809|Porto do Recife|2010-09-01T00:00:00|2010|120|Edificação||
863|Recife|Porto do Recife S.A.|Reforma e Adequação do Armazém 11 do Porto do Recife para Instalação do Centro de Artesanato de Pernambuco|2013-06-10T00:00:00|P120|809|Porto do Recife|2010-09-01T00:00:00|2010|120|Edificação|392|
865|Recife|Porto do Recife S.A.|"Adequação do Prédio Administrativo da Sede do Porto do Recife.
Valores envolvidos no Período de Liquidação: de Agosto a Outubro de 2012."|2012-11-21T00:00:00|P120|809|Porto do Recife|2011-03-14T00:00:00|2011|120|Edificação||
877|Escada|Prefeitura Municipal de Escada|Construção de uma escola no Engenho Sapucagy|2012-11-16T00:00:00|P054|224|Engenho Sacupagy|2012-01-12T00:00:00|2012||Escola||
887|Recife|Empresa de Urbanização do Recife|Execução das obras de ampliação do Parque Santana, reabilitação do Parque Caiara e construção do Parque Apipucos, na cidade do Recife.|2014-08-06T00:00:00|P120|496|Casa Forte, Apipucos e Cordeiro|2011-06-08T00:00:00|2011|546|Praça/Parque|731|
901|Caruaru|Secretaria de Educação e Esportes|Reforma e Ampliação da Escola Prof. Elisete Lopes de Lima Pires, localizada no município de Caruaru/PE|2012-12-07T00:00:00|P043|989|Caruaru/PE|2011-05-23T00:00:00|2011|360|Escola||
902|Jaboatão dos Guararapes|Secretaria de Educação e Esportes|Construção da Escola Supervisora Miriam Seixas, localizada no município de Jaboatão dos Guararapes/PE|2013-12-31T00:00:00|P083|989|1 Paralela Júlio Maranhão s/n. Jardim Prazeres|2010-12-28T00:00:00|2010|300|Escola|880|
903|Arcoverde|Secretaria de Educação e Esportes|Construção da Quadra na Escola Monsenhor José Kehrle, localizada no município de Arcoverde/PE|2012-04-20T00:00:00|P013|989|Arcoverde/PE|2011-02-14T00:00:00|2011|180|Quadra Poliesportiva||
904|Orobó|Secretaria de Educação e Esportes|Construção da Quadra Coberta da Escola Professora Rita Maria da Conceição, localizada no município de Orobó/PE|2012-04-20T00:00:00|P101|989|Orobó/PE|2011-02-04T00:00:00|2011|120|Quadra Poliesportiva||
916|Nazaré da Mata|Prefeitura Municipal de Nazaré da Mata|Limpeza urbana do município de Nazaré da Mata|2012-01-18T00:00:00|P099|386|Zona urbana do município||||Saneamento||
957|Custódia|Prefeitura Municipal de Custódia|"O objeto da presente licitação consiste na contratação de uma empresa de engenharia para execução da obra, pavimentação em paralelepípedos graníticos, na Avenida Vereador Joaquim Pereira, incluindo drenagem e arborização, neste Município, com fornecimento pela Empresa contratada de todos os materiais, equipamentos, peças e serviços, bem como de acordo com as exigências e condições técnicas descritas no Edital e seus Anexos
"|2016-11-10T00:00:00|P053|220|Sede do município||||Pavimentação||
1015|Gravatá|Secretaria de Turismo|Licitação e contratação de empresa de consultoria para acompanhamento e fiscalização nas obras de construção do Parque Municipal de Gravatá|2012-11-06T00:00:00|P066|1049|Gravatá|2010-12-30T00:00:00|2010|360|Consultoria||
